date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12156.0,CS100010,77.0,6.0,2082.0,6204606.7532467535,11512.0,162.0,959.0,5554.0,3037,11759,11759,1835.0,355.0,381652145.0,655,14303088053,11759,100,-0.33393997340261183,Not_Good
201606.0,12159.0,CS100010,62.0,2.0,3050.0,4878075.354838708,11575.0,7.0,31.0,5811.0,4797,13636,13636,2104.0,666.0,461109662.0,602,16698142477,13636,209,-0.565594132070188,Not_Good
201606.0,12165.0,CS100010,62.0,3.0,2420.0,4870418.806451613,9726.0,68.0,647.0,5814.0,3721,10654,10654,644.0,6485.0,522195271.0,1770,9091405192,10654,115,-0.28209279497846423,Not_Good
201606.0,12166.0,CS100010,64.0,12.0,2780.0,3699050.6875,9756.0,346.0,1927.0,7398.0,3482,12951,12951,771.0,341.0,223167667.0,1679,10830389598,12951,157,-0.37007794302998853,Not_Good
201606.0,12167.0,CS100010,17.0,2.0,958.0,7316627.352941178,4956.0,3.0,450.0,4729.0,3099,6291,6291,465.0,556.0,135140476.0,991,8413053999,6291,125,-0.34917904683378154,Not_Good
201606.0,12168.0,CS100010,101.0,13.0,2854.0,3475301.712871287,10596.0,211.0,338.0,3523.0,2595,12559,12559,1935.0,304.0,608428087.0,815,12965618637,12559,145,-0.5437895710615585,Not_Good
201606.0,12169.0,CS100010,67.0,8.0,2431.0,3300841.970149254,7256.0,247.0,736.0,6755.0,3783,12313,12313,922.0,580.0,276976534.0,1767,9413556028,12313,151,-0.4060475498240541,Not_Good
201606.0,12171.0,CS100010,63.0,2.0,3595.0,5526210.603174604,22686.0,147.0,644.0,9679.0,3294,12887,12887,375.0,419.0,110504929.0,387,8106934926,12887,85,-0.06774213594962866,Not_Good
201606.0,12172.0,CS100010,20.0,3.0,974.0,6753930.05,5225.0,162.0,461.0,4359.0,2949,6277,6277,49.0,0.0,0.0,1030,8152669686,6277,106,-0.40301261637597047,Not_Good
201606.0,12175.0,CS100010,57.0,2.0,2102.0,4630268.561403508,8647.0,87.0,272.0,4517.0,3472,12160,12160,1572.0,1124.0,483436811.0,1725,10518553630,12160,137,-0.4562070315277391,Not_Good
201606.0,12176.0,CS100010,56.0,3.0,2439.0,3785878.4464285714,6450.0,40.0,409.0,8061.0,3334,9369,9369,182.0,208.0,20129893.0,1317,8212115282,9369,118,-0.3721169726377361,Not_Good
201606.0,12178.0,CS100010,76.0,6.0,3425.0,3401596.828947368,9580.0,334.0,853.0,3562.0,3081,15219,15219,2842.0,903.0,1085964743.0,1061,13176876416,15219,165,-0.377204771392093,Not_Good
201606.0,12181.0,CS100010,71.0,4.0,2329.0,3901853.8591549294,8380.0,468.0,316.0,2308.0,2474,8555,8555,1458.0,4067.0,673495838.0,827,10348396738,8555,121,-0.5078852147885767,Not_Good
201606.0,12185.0,CS100010,60.0,9.0,2771.0,4110650.75,8863.0,213.0,323.0,3601.0,2947,10364,10364,1304.0,1019.0,348669784.0,1061,9156001311,10364,126,-0.5477289006851489,Not_Good
201606.0,12186.0,CS100010,20.0,1.0,1396.0,6885714.0,5286.0,334.0,1691.0,3805.0,3034,8076,8076,798.0,370.0,152647171.0,964,8618597077,8076,130,0.42606721938920133,Good
201606.0,12188.0,CS100010,37.0,1.0,1106.0,4450406.810810811,5457.0,42.0,82.0,6917.0,5838,9682,9682,1202.0,716.0,615574470.0,1025,19652270245,9682,114,-0.5170214288099345,Not_Good
201606.0,12192.0,CS100010,73.0,4.0,1858.0,4575831.178082191,10473.0,25.0,298.0,3862.0,2731,11572,11572,982.0,497.0,413404253.0,900,13321386594,11572,115,-0.48593887786867757,Not_Good
201606.0,12199.0,CS100010,25.0,10.0,908.0,2185533.76,1699.0,261.0,617.0,19537.0,3713,6825,6825,888.0,665.0,445200051.0,853,18163569684,6825,98,-0.5015381057871524,Not_Good
201606.0,12201.0,CS100010,18.0,3.0,1327.0,7299382.388888889,5152.0,117.0,787.0,3417.0,3218,7652,7652,1070.0,432.0,167935277.0,1225,11166416684,7652,146,-0.11599395758549219,Not_Good
201606.0,12203.0,CS100010,56.0,4.0,2419.0,3998317.607142857,8320.0,336.0,472.0,3613.0,2212,9812,9812,564.0,289.0,96855363.0,673,8965681014,9812,112,-0.45236112889089947,Not_Good
201606.0,12204.0,CS100010,51.0,9.0,3475.0,9147366.43137255,20129.0,565.0,1719.0,4094.0,3242,16192,16192,774.0,591.0,366766170.0,1155,17161171285,16192,144,-0.3632791096733499,Not_Good
201606.0,12206.0,CS100010,24.0,5.0,853.0,4151678.458333334,3287.0,236.0,764.0,3221.0,1029,4270,4270,794.0,416.0,177619477.0,678,7573966270,4270,93,-0.419570766772151,Not_Good
201606.0,12207.0,CS100010,32.0,4.0,2913.0,14610773.4375,22454.0,61.0,649.0,916.0,2375,8222,8222,704.0,401.0,309523574.0,547,6371955405,8222,138,-0.4716378878636827,Not_Good
201606.0,12208.0,CS100010,35.0,4.0,2899.0,14104278.0,22295.0,403.0,1768.0,1552.0,2406,8969,8969,283.0,365.0,112625236.0,625,7615301512,8969,152,0.09960369994695101,Good
201606.0,12211.0,CS100010,74.0,5.0,3044.0,6135346.783783784,13444.0,304.0,267.0,3782.0,2584,8176,8176,192.0,419.0,68668208.0,842,10271271395,8176,104,-0.5372771396114022,Not_Good
201606.0,12215.0,CS100010,48.0,3.0,2104.0,4176675.708333334,6417.0,439.0,1235.0,14527.0,4648,11295,11295,978.0,867.0,440316985.0,962,10722077301,11295,241,-0.06539405207231018,Not_Good
201606.0,12218.0,CS100010,31.0,3.0,2646.0,13962251.612903224,18924.0,272.0,5384.0,1744.0,2085,9139,9139,270.0,514.0,134807274.0,622,8417118221,9139,162,0.4224021074551446,Good
201606.0,12222.0,CS100010,77.0,3.0,3494.0,12272465.03896104,38455.0,77.0,1122.0,2387.0,6862,16078,16078,38.0,415.0,40656385.0,741,8122793757,16078,178,-0.37343904342679113,Not_Good
201606.0,12223.0,CS100010,85.0,3.0,3471.0,10630983.588235294,42669.0,103.0,1124.0,5554.0,5293,15135,15135,233.0,362.0,100489911.0,585,8239756646,15135,159,-0.4772470446904565,Not_Good
201606.0,12224.0,CS100010,90.0,3.0,3519.0,4910820.1555555565,15311.0,157.0,845.0,2651.0,3149,13952,13952,2618.0,388.0,737909050.0,774,13674381898,13952,106,-0.2775736955311465,Not_Good
201606.0,12227.0,CS100010,98.0,10.0,4172.0,3904700.459183674,15293.0,541.0,710.0,3982.0,3306,13153,13153,1356.0,291.0,356626939.0,467,14461164186,13153,140,-0.4719724978098062,Not_Good
201606.0,12228.0,CS100010,87.0,2.0,3824.0,12346027.64367816,56919.0,345.0,3126.0,2963.0,5930,27974,27974,1341.0,430.0,587698463.0,617,8838520524,27974,200,0.6579811901248117,Good
