date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12223.0,CS100008,16.0,1.0,1074.0,20060109.5,36680.0,68.0,4150.0,5554.0,5293,15135,15135,233.0,362.0,100489911.0,585,8239756646,15135,159,0.4335943194289672,Good
201606.0,12224.0,CS100008,13.0,2.0,922.0,6428673.384615385,8463.0,144.0,2157.0,2651.0,3149,13952,13952,2618.0,388.0,737909050.0,774,13674381898,13952,106,-0.520309041650649,Not_Good
201606.0,12227.0,CS100008,12.0,3.0,1142.0,16441272.916666664,22884.0,224.0,320.0,3982.0,3306,13153,13153,1356.0,291.0,356626939.0,467,14461164186,13153,140,-0.7257845603530639,Not_Good
201606.0,12228.0,CS100008,23.0,1.0,1089.0,18965964.52173913,50117.0,106.0,4286.0,2963.0,5930,27974,27974,1341.0,430.0,587698463.0,617,8838520524,27974,200,0.4551909953680874,Good
201606.0,12230.0,CS100008,12.0,2.0,309.0,11022036.25,16651.0,66.0,35.0,1315.0,2121,8096,8096,254.0,309.0,70186182.0,627,6726977430,8096,140,-0.8843711283465678,Not_Good
201606.0,12231.0,CS100008,13.0,1.0,857.0,8317813.923076922,8171.0,33.0,4289.0,686.0,2862,9064,9064,453.0,379.0,202065747.0,655,10152670844,9064,123,0.6337194089143062,Good
201606.0,12237.0,CS100008,12.0,2.0,857.0,9010965.083333334,8171.0,303.0,380.0,3552.0,2691,8650,8650,1169.0,463.0,419020331.0,616,12471792345,8650,125,-0.47614437373992535,Not_Good
201606.0,12247.0,CS100008,6.0,1.0,491.0,14610372.666666664,6862.0,21.0,2022.0,2610.0,2328,9179,9179,1587.0,500.0,684817298.0,531,10787507102,9179,81,-0.47182397329438563,Not_Good
201606.0,12263.0,CS100008,14.0,2.0,930.0,18455489.35714286,33221.0,83.0,130.0,7018.0,5521,7884,7884,885.0,454.0,317095126.0,1308,9616543954,7884,208,-0.8396575795692809,Not_Good
201606.0,12269.0,CS100008,25.0,1.0,1037.0,16129615.48,45379.0,73.0,931.0,33225.0,7407,16197,16197,605.0,822.0,361398030.0,867,7941770119,16197,202,-0.32295350516471,Not_Good
201606.0,12270.0,CS100008,21.0,2.0,1050.0,17939137.714285713,43625.0,95.0,7156.0,3109.0,6873,22474,22474,759.0,520.0,354771404.0,755,7179508802,22474,175,0.6539215727566547,Good
201606.0,12273.0,CS100008,10.0,2.0,723.0,5358708.1,6043.0,247.0,1918.0,3352.0,3322,12261,12261,1054.0,296.0,252110696.0,873,10553465032,12261,101,-0.5949506547652329,Not_Good
201606.0,12287.0,CS100008,15.0,2.0,428.0,25104446.66666667,37341.0,1.0,1713.0,3856.0,3278,55013,55013,429.0,521.0,163823242.0,523,4584154477,55013,303,0.07608374327622099,Good
201606.0,12290.0,CS100008,5.0,1.0,40.0,18016144.8,5113.0,28.0,2431.0,2183.0,1654,11267,11267,467.0,518.0,155155248.0,569,2198631680,11267,168,0.17840278090568204,Good
201606.0,12291.0,CS100008,15.0,1.0,905.0,15338746.4,29533.0,110.0,83.0,3961.0,4636,10746,10746,1381.0,262.0,350268126.0,470,10675714752,10746,136,-0.8303897594022761,Not_Good
201606.0,12292.0,CS100008,16.0,1.0,1089.0,33994676.625,51381.0,2.0,1777.0,3057.0,2158,13775,13775,354.0,526.0,171101838.0,681,5569194257,13775,118,-0.32052865863637386,Not_Good
201606.0,12300.0,CS100008,16.0,2.0,1202.0,18725550.9375,36283.0,42.0,3598.0,4421.0,4440,12078,12078,2230.0,320.0,561387952.0,480,14288644904,12078,159,-0.25300485955313895,Not_Good
201606.0,12303.0,CS100008,12.0,5.0,475.0,14966982.25,20689.0,361.0,11619.0,17319.0,5497,7149,7149,2613.0,412.0,560012305.0,596,8601517426,7149,110,-0.13001806241873234,Not_Good
201606.0,12310.0,CS100008,14.0,1.0,1095.0,14530348.857142854,26237.0,88.0,5773.0,8740.0,4001,9738,9738,299.0,479.0,116863904.0,670,11113832394,9738,133,1.1164127309903897,Very_Good
201606.0,12311.0,CS100008,17.0,3.0,1137.0,35817723.70588236,58522.0,629.0,16426.0,3047.0,1545,12972,12972,1226.0,790.0,577510224.0,701,6199383895,12972,107,1.787875924527714,Very_Good
201606.0,12314.0,CS100008,5.0,2.0,40.0,18016144.8,5113.0,11.0,969.0,822.0,1217,7894,7894,524.0,439.0,201053871.0,586,1921483473,7894,124,-0.6507276463076886,Not_Good
201606.0,12318.0,CS100008,21.0,1.0,657.0,17025552.523809522,41740.0,68.0,1213.0,6968.0,4569,14210,14210,570.0,269.0,136662406.0,856,7810727808,14210,130,-0.2959427837021984,Not_Good
201606.0,12325.0,CS100008,5.0,1.0,226.0,19585751.0,12731.0,31.0,2030.0,6179.0,2755,16520,16520,539.0,524.0,205558130.0,633,7072769989,16520,77,-0.30931051937986104,Not_Good
201606.0,12335.0,CS100008,9.0,2.0,516.0,9605670.222222222,9845.0,147.0,2342.0,1474.0,2425,9600,9600,145.0,1815.0,349206642.0,607,4263350563,9600,68,-0.486529465854629,Not_Good
201606.0,12338.0,CS100008,7.0,1.0,584.0,3944777.7142857136,1903.0,180.0,55.0,2586.0,2247,5356,5356,425.0,285.0,49247528.0,609,6566316163,5356,139,-0.7148396161278024,Not_Good
201606.0,12341.0,CS100008,20.0,1.0,1290.0,15598820.05,34379.0,258.0,5237.0,4094.0,2957,14565,14565,511.0,1131.0,180946784.0,2086,13094903112,14565,152,0.9682610191655585,Good
201606.0,12342.0,CS100008,15.0,1.0,1113.0,13099484.6,19618.0,156.0,1319.0,2739.0,3274,15867,15867,1788.0,369.0,428580849.0,2208,13577846627,15867,136,-0.4452412278987326,Not_Good
201606.0,12350.0,CS100008,10.0,1.0,649.0,20846354.2,23546.0,56.0,182.0,2906.0,5062,31961,31961,1438.0,521.0,473719941.0,2229,12291237276,31961,168,-0.4889382554763721,Not_Good
201606.0,12351.0,CS100008,14.0,3.0,1234.0,14852340.214285715,20962.0,191.0,6770.0,2902.0,2667,11971,11971,2869.0,620.0,808331357.0,857,16275308326,11971,149,-0.10986357893943662,Not_Good
201606.0,12352.0,CS100008,13.0,2.0,906.0,29595892.69230769,42801.0,6.0,2064.0,7760.0,4120,8931,8931,22.0,0.0,0.0,3134,9958546602,8931,105,-0.6152540571109972,Not_Good
201606.0,12354.0,CS100008,10.0,4.0,875.0,17995475.6,17211.0,146.0,1809.0,4193.0,3030,9174,9174,1790.0,3234.0,781790363.0,818,13585822072,9174,119,-0.7484781330724646,Not_Good
201606.0,12355.0,CS100008,10.0,4.0,897.0,15406865.5,16266.0,222.0,210.0,1685.0,2140,8593,8593,1352.0,268.0,348483891.0,626,12005270346,8593,89,-0.8591375337988058,Not_Good
201606.0,12357.0,CS100008,8.0,2.0,408.0,22157334.5,18445.0,222.0,5466.0,6364.0,4303,30595,30595,744.0,883.0,244373969.0,885,8492711195,30595,89,-0.03466755056075583,Not_Good
201606.0,12358.0,CS100008,3.0,1.0,250.0,31981155.33333333,11377.0,66.0,5472.0,2152.0,1889,18256,18256,4815.0,557.0,689005170.0,829,6863437067,18256,135,0.8419809212236007,Good
201606.0,12361.0,CS100008,14.0,1.0,902.0,17993466.14285714,26578.0,36.0,4700.0,2514.0,3841,12135,12135,835.0,2032.0,439973125.0,730,12744429452,12135,143,1.0250031224922636,Very_Good
201606.0,12363.0,CS100008,10.0,2.0,573.0,11630771.0,11077.0,64.0,2837.0,3015.0,2698,6274,6274,571.0,436.0,122165862.0,681,9586586180,6274,94,-0.2732943120954841,Not_Good
