date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12130.0,중랑역로_B,CS100009,커피음료,34.0,3.0,561.0,28.13,63.64,14.29,33.33,30.0,5601316.5,29920.0,84.0,0.0,100.0,0.0,25.0,0.0,15424380.666666664,8384.0,4222.0,2749,12233,12233,1285.0,2047.0,715206840.0,673,13042631695,12233,118
201606.0,12131.0,화랑로13길,CS100009,커피음료,18.0,1.0,407.0,45.0,31.25,44.44,37.5,53.85,11735845.777777778,43096.0,118.0,0.0,33.33,0.0,100.0,33.33,53078071.0,12786.0,1788.0,3124,8083,8083,698.0,359.0,200129106.0,1300,4875482999,8083,100
201606.0,12134.0,중랑역로_C,CS100009,커피음료,28.0,3.0,408.0,26.09,50.0,20.0,37.5,11.11,5350575.035714285,24907.0,69.0,20.0,0.0,100.0,0.0,0.0,2013569.666666667,703.0,1742.0,3077,9800,9800,945.0,433.0,387326877.0,630,11088015905,9800,70
201606.0,12135.0,봉화산로56길,CS100009,커피음료,24.0,5.0,295.0,64.29,83.33,40.0,50.0,50.0,4167201.416666666,14061.0,12.0,100.0,0.0,0.0,0.0,0.0,1297159.0,1057.0,4318.0,3257,8245,8245,1721.0,1021.0,483607394.0,1067,12149981576,8245,96
201606.0,12139.0,오패산로,CS100009,커피음료,21.0,5.0,499.0,42.31,26.32,27.27,41.67,61.11,10972094.285714284,47593.0,109.0,33.33,0.0,100.0,0.0,66.67,5508145.0,4517.0,1901.0,2948,10327,10327,1438.0,427.0,390923583.0,1538,7854425149,10327,122
201606.0,12140.0,길음로_A,CS100009,커피음료,28.0,1.0,579.0,22.22,18.18,45.45,31.58,53.85,8650105.607142856,34532.0,216.0,0.0,0.0,100.0,0.0,0.0,80973535.0,5013.0,4004.0,3341,6969,6969,625.0,327.0,28319433.0,1204,13531409279,6969,133
201606.0,12142.0,정릉로26길,CS100009,커피음료,11.0,1.0,233.0,54.55,30.0,33.33,42.86,0.0,7534399.636363638,11546.0,39.0,0.0,0.0,0.0,100.0,0.0,5897576.0,885.0,4787.0,3083,4241,4241,861.0,441.0,113510091.0,903,8204568305,4241,117
201606.0,12145.0,길음로7길,CS100009,커피음료,21.0,3.0,550.0,18.75,11.11,33.33,13.33,35.71,12511698.095238095,38067.0,86.0,100.0,0.0,0.0,0.0,66.67,408879.33333333326,42.0,7689.0,3041,5661,5661,503.0,281.0,24941101.0,1282,10995727296,5661,111
201606.0,12146.0,신내로14길,CS100009,커피음료,24.0,3.0,295.0,64.29,83.33,40.0,50.0,50.0,4167201.416666666,14061.0,113.0,0.0,100.0,0.0,100.0,0.0,10871355.333333334,3897.0,5051.0,3436,7517,7517,860.0,830.0,293496836.0,1164,10802267382,7517,96
201606.0,12149.0,평창문화로,CS100009,커피음료,13.0,3.0,38.0,33.33,0.0,50.0,100.0,100.0,1534535.8461538462,2168.0,38.0,100.0,0.0,100.0,0.0,0.0,6649655.333333332,2168.0,6961.0,1739,2532,2532,861.0,961.0,365705835.0,1004,3915885074,2532,56
