date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12443.0,CS100006,21.0,3.0,815.0,18447483.0,22906.0,18.0,1740.0,3611.0,1982,9591,9591,1322.0,581.0,445653094.0,766,11108998954,9591,123,-0.29397862583282935,Not_Good
201606.0,12449.0,CS100006,16.0,3.0,557.0,12423723.9375,14639.0,127.0,5226.0,4677.0,2342,12691,12691,3026.0,508.0,782717847.0,515,12480467094,12691,126,-0.17086898278794996,Not_Good
201606.0,12451.0,CS100006,22.0,1.0,1116.0,26595695.45454545,50816.0,28.0,333.0,3774.0,3754,18183,18183,2028.0,1010.0,1118370482.0,2443,17102676946,18183,138,-0.4443947918970208,Not_Good
201606.0,12461.0,CS100006,11.0,1.0,727.0,28405508.90909091,23712.0,103.0,1311.0,5294.0,7693,15661,15661,886.0,497.0,455195840.0,485,13248318301,15661,154,-0.20012036022377186,Not_Good
201606.0,12464.0,CS100006,82.0,2.0,3554.0,31396917.20731708,293768.0,128.0,514.0,6583.0,7603,32075,32075,1697.0,2289.0,824199506.0,886,7085054367,32075,326,-0.5503822894571894,Not_Good
201606.0,12465.0,CS100006,13.0,2.0,582.0,19091982.769230768,12779.0,118.0,2210.0,6543.0,5416,14729,14729,2808.0,432.0,1000523812.0,504,18106604658,14729,173,0.1249168329298392,Good
201606.0,12474.0,CS100006,15.0,2.0,528.0,40541904.333333336,69632.0,31.0,1375.0,7029.0,4473,18239,18239,931.0,597.0,1015617027.0,1076,11923848463,18239,126,-0.06411739904395634,Not_Good
201606.0,12475.0,CS100006,23.0,6.0,1307.0,25163301.43478261,57045.0,169.0,37158.0,5722.0,3441,14269,14269,520.0,381.0,143633618.0,658,13941204386,14269,160,1.035587225308695,Very_Good
201606.0,12476.0,CS100006,17.0,2.0,830.0,44351913.29411765,78435.0,12.0,1060.0,3019.0,4088,34832,34832,1336.0,11136.0,1098111977.0,1407,11034574882,34832,199,-0.2788791012098318,Not_Good
201606.0,12477.0,CS100006,24.0,2.0,1296.0,24057814.20833333,55093.0,77.0,772.0,3205.0,3617,13748,13748,1919.0,804.0,907370632.0,711,17743381159,13748,178,-0.44307651622089295,Not_Good
