,areaCode,serviceCode,sales,percentage,class
0,12171.0,CS100008,27581427.60422734,0.10909090909090909,good
1,12172.0,CS100008,7774246.90632162,0.6104509663564782,not_good
2,12176.0,CS100008,28396445.241023913,0.10164638511095204,good
3,12178.0,CS100008,2804988.2226740657,0.8916249105225483,not_good
4,12181.0,CS100008,3373256.1515119676,0.8635647816750179,not_good
5,12436.0,CS100008,51068227.6712803,0.02634216177523264,very_good
6,12398.0,CS100008,7204482.073435341,0.6367931281317109,not_good
7,12400.0,CS100008,191681.53371828003,0.9969935576234789,bad
8,12732.0,CS100008,24042459.174469754,0.14230493915533285,good
9,12733.0,CS100008,12839297.366141561,0.3759484609878311,good
10,12734.0,CS100008,19451985.622887842,0.19971367215461705,good
11,12735.0,CS100008,244177.5331628707,0.995848246241947,bad
12,12595.0,CS100008,26307706.992269915,0.12040085898353615,good
13,12597.0,CS100008,7985000.897855588,0.5977093772369363,not_good
14,11947.0,CS100008,28126768.297809396,0.10422333571939871,very_good
15,12658.0,CS100008,10565669.82046575,0.46843235504652825,not_good
16,12659.0,CS100008,45990278.446295924,0.03650680028632784,very_good
17,12661.0,CS100008,49999782.62501213,0.02806012884753042,very_good
18,12727.0,CS100008,19210920.23916777,0.20372226198997853,good
19,12730.0,CS100008,3549291.856086636,0.8535433070866142,not_good
20,11975.0,CS100008,2290343.47011604,0.9171080887616321,bad
21,11978.0,CS100008,23512978.554336056,0.14917680744452397,good
22,11979.0,CS100008,9718042.505695444,0.5078024337866858,not_good
23,11983.0,CS100008,9131217.9751758,0.532856120257695,good
24,11950.0,CS100008,48244432.55666958,0.031639226914817464,very_good
25,11954.0,CS100008,19820854.3750544,0.19441660701503222,good
26,12186.0,CS100008,65738075.777709045,0.012455261274158911,very_good
27,12287.0,CS100008,36272827.24618608,0.06342161775232641,very_good
28,12290.0,CS100008,15865850.593846127,0.2807444523979957,good
29,12291.0,CS100008,3089335.8982026335,0.8770221904080172,not_good
30,12292.0,CS100008,17322114.716172587,0.24523979957050823,good
31,12294.0,CS100008,3653961.498399231,0.84638511095204,bad
32,12600.0,CS100008,9189293.732697006,0.5302791696492484,not_good
33,12512.0,CS100008,25832559.514163,0.1246957766642806,very_good
34,12516.0,CS100008,13766173.558873743,0.3435934144595562,good
35,12025.0,CS100008,46576990.83774663,0.03507516105941303,very_good
36,12030.0,CS100008,4522939.013573372,0.7974230493915533,not_good
37,12059.0,CS100008,6194041.713160107,0.6987831066571224,not_good
38,12062.0,CS100008,12380192.460872244,0.39226914817465997,not_good
39,12063.0,CS100008,11490293.08601187,0.4283464566929134,good
40,12403.0,CS100008,16047425.191753913,0.2760200429491768,not_good
41,12404.0,CS100008,41486857.73215428,0.047673586256263424,very_good
42,12405.0,CS100008,2485711.2449044166,0.9078024337866858,bad
43,12273.0,CS100008,7184610.450345006,0.6379384395132427,not_good
44,12762.0,CS100008,9965730.843113257,0.49692197566213314,good
45,12764.0,CS100008,6818945.119256885,0.6604151753758053,good
46,12951.0,CS100008,18384351.87046741,0.22147458840372225,good
47,12969.0,CS100008,9349850.532699754,0.5241231209735147,good
48,12971.0,CS100008,17608513.09940713,0.2376521116678597,good
49,12003.0,CS100008,78786829.72740775,0.007730851825340015,very_good
50,12005.0,CS100008,3961206.733719588,0.8299212598425196,not_good
51,12014.0,CS100008,42862005.23848986,0.0439513242662849,very_good
52,12070.0,CS100008,5825812.093785913,0.720973514674302,not_good
53,12237.0,CS100008,2160995.2539497493,0.9255547602004295,not_good
54,12247.0,CS100008,3449179.357940249,0.8581245526127416,bad
55,12223.0,CS100008,36646307.5066829,0.06213314244810308,very_good
56,12224.0,CS100008,22917196.976333,0.15433070866141732,good
57,12227.0,CS100008,955774.8940656934,0.9760916249105226,bad
58,12228.0,CS100008,28599892.296079993,0.10050107372942019,good
59,12488.0,CS100008,64369664.6509081,0.01403006442376521,very_good
